step,gap_score,left_score,right_score,energy,z_t_norm,z0_hat_norm
739,0.5607608556747437,0.5222753286361694,0.36020317673683167,0.17483307421207428,215.67160034179688,321.0254821777344
738,0.5586243271827698,0.521073579788208,0.35859882831573486,0.17446522414684296,215.95416259765625,321.2488708496094
737,0.5565581321716309,0.5200095772743225,0.35711586475372314,0.1741335541009903,216.23724365234375,321.05902099609375
736,0.5541477203369141,0.5186957120895386,0.3554304242134094,0.17370231449604034,216.52078247070312,320.88299560546875
735,0.5513458847999573,0.517133355140686,0.3534786105155945,0.17315763235092163,216.80484008789062,321.07000732421875
734,0.5488138794898987,0.5157107710838318,0.35175439715385437,0.17268988490104675,217.0894012451172,321.0492858886719
733,0.5470185279846191,0.5147368907928467,0.3505142629146576,0.17242808640003204,217.37442016601562,320.5863037109375
732,0.5454046130180359,0.513805091381073,0.3492444157600403,0.17219312489032745,217.6599578857422,320.40496826171875
731,0.5433800220489502,0.5125508904457092,0.3476504981517792,0.17182758450508118,217.94606018066406,320.84405517578125
730,0.5409941077232361,0.5110887885093689,0.3459872603416443,0.17137791216373444,218.23269653320312,321.2003479003906
729,0.5384955406188965,0.5096571445465088,0.34446418285369873,0.1709286868572235,218.51980590820312,320.99420166015625
728,0.5357820987701416,0.508162796497345,0.3428560495376587,0.1704307496547699,218.80740356445312,320.7259826660156
727,0.5329074263572693,0.506591260433197,0.3411954939365387,0.16989384591579437,219.09548950195312,320.73828125
726,0.5302997827529907,0.5052580237388611,0.3397299647331238,0.16944165527820587,219.38409423828125,320.632080078125
725,0.5280812978744507,0.5041624307632446,0.33835652470588684,0.1690809428691864,219.6731414794922,320.26690673828125
724,0.5256301760673523,0.5028557777404785,0.3366206884384155,0.16862230002880096,219.962646484375,320.16900634765625
723,0.522712767124176,0.5012262463569641,0.33460816740989685,0.16802842915058136,220.25259399414062,320.5254211425781
722,0.5199058651924133,0.4997013211250305,0.33282020688056946,0.1674852818250656,220.54302978515625,320.7709655761719
721,0.5174519419670105,0.49842244386672974,0.3313891887664795,0.16705867648124695,220.83396911621094,320.66680908203125
720,0.5150938630104065,0.4971507787704468,0.3299834728240967,0.16664835810661316,221.12533569335938,320.6882019042969
719,0.5126012563705444,0.4957130551338196,0.32840895652770996,0.16617991030216217,221.41717529296875,321.0660400390625
718,0.5101017951965332,0.4942442774772644,0.32668524980545044,0.16568878293037415,221.70948791503906,321.35577392578125
717,0.5075993537902832,0.49283546209335327,0.3248840570449829,0.16519370675086975,222.0021514892578,321.2201232910156
716,0.504967451095581,0.4914174973964691,0.3230288624763489,0.16467133164405823,222.295166015625,320.87310791015625
715,0.5023672580718994,0.4899986684322357,0.3214115798473358,0.16417890787124634,222.5885772705078,320.6225891113281
714,0.5000324845314026,0.4887459874153137,0.32002443075180054,0.1637682467699051,222.8824005126953,320.42974853515625
713,0.49792560935020447,0.48770812153816223,0.31884631514549255,0.16343747079372406,223.17662048339844,320.10162353515625
712,0.4956192374229431,0.48667383193969727,0.3175714612007141,0.16306659579277039,223.4712677001953,319.7448425292969
711,0.49277564883232117,0.4853581488132477,0.3159724175930023,0.16254854202270508,223.7662811279297,319.5292663574219
710,0.4894222617149353,0.4837029278278351,0.31403595209121704,0.16187846660614014,224.06170654296875,319.5027770996094
709,0.4858432710170746,0.4818321466445923,0.31188881397247314,0.1611253321170807,224.3575439453125,319.74163818359375
708,0.4823605418205261,0.47982627153396606,0.30982506275177,0.16037803888320923,224.6538543701172,320.2627868652344
707,0.4794314503669739,0.47808346152305603,0.3080529570579529,0.1597721129655838,224.95054626464844,320.6884460449219
706,0.4769524931907654,0.476721853017807,0.3064849376678467,0.15929682552814484,225.24766540527344,320.5819396972656
705,0.47425293922424316,0.47536855936050415,0.30475878715515137,0.15877142548561096,225.54505920410156,320.2554931640625
704,0.4710042476654053,0.4737556278705597,0.30272483825683594,0.1581002026796341,225.84275817871094,320.2624816894531
703,0.4677174389362335,0.4720747470855713,0.3007255792617798,0.15741805732250214,226.14085388183594,320.5293884277344
702,0.4647900462150574,0.4705457091331482,0.2990250289440155,0.15683837234973907,226.43931579589844,320.6473083496094
701,0.46195870637893677,0.4690430164337158,0.29735857248306274,0.15627795457839966,226.73809814453125,320.6164855957031
700,0.45893681049346924,0.4674643278121948,0.2956002354621887,0.15566934645175934,227.03724670410156,320.6520690917969
699,0.4559566080570221,0.4660099744796753,0.2939220368862152,0.15508966147899628,227.3367919921875,320.580078125
698,0.45306527614593506,0.4647349715232849,0.2923126518726349,0.15455099940299988,227.63662719726562,320.2400817871094
697,0.45003390312194824,0.46339064836502075,0.29058024287223816,0.15396836400032043,227.9368133544922,319.8663635253906
696,0.4468710720539093,0.4618276357650757,0.28876614570617676,0.1533297598361969,228.23731994628906,319.76873779296875
695,0.4438280761241913,0.460223913192749,0.28692036867141724,0.15269753336906433,228.5381622314453,319.8633117675781
694,0.44094187021255493,0.4587301015853882,0.28507089614868164,0.15209856629371643,228.83932495117188,319.78839111328125
693,0.43803870677948,0.45734742283821106,0.2832392156124115,0.15151147544384003,229.14071655273438,319.4587707519531
692,0.43486225605010986,0.45597460865974426,0.28126025199890137,0.1508682370185852,229.44236755371094,319.1508483886719
691,0.43150463700294495,0.4545183777809143,0.27922260761260986,0.15018101036548615,229.7443084716797,319.0600280761719
690,0.42819395661354065,0.4529264271259308,0.2773078382015228,0.14949721097946167,230.0465087890625,319.22918701171875
689,0.42514485120773315,0.4512624442577362,0.275630921125412,0.1488686203956604,230.34912109375,319.64031982421875
688,0.42213907837867737,0.44954147934913635,0.27403920888900757,0.14824801683425903,230.65208435058594,320.1087341308594
687,0.4187868535518646,0.44779321551322937,0.27229073643684387,0.14755533635616302,230.9554443359375,320.32421875
686,0.4149639904499054,0.4460248053073883,0.2702348232269287,0.14675551652908325,231.25912475585938,320.2577819824219
685,0.41078200936317444,0.44416168332099915,0.26784613728523254,0.14585117995738983,231.56304931640625,320.13232421875
684,0.40678125619888306,0.44239479303359985,0.26549065113067627,0.14498622715473175,231.8671875,319.95831298828125
683,0.40316683053970337,0.4407924711704254,0.2633861303329468,0.14422498643398285,232.17147827148438,319.65875244140625
682,0.39943477511405945,0.4390161335468292,0.26121702790260315,0.1434158831834793,232.47598266601562,319.5828552246094
681,0.39520731568336487,0.43690675497055054,0.2587645351886749,0.14245907962322235,232.78077697753906,320.061767578125
680,0.3910335302352905,0.4348389208316803,0.2563103139400482,0.14151272177696228,233.08590698242188,320.6347351074219
679,0.38741952180862427,0.43321964144706726,0.25410473346710205,0.14072982966899872,233.39126586914062,320.6222839355469
678,0.3844892084598541,0.43202030658721924,0.25232693552970886,0.14014706015586853,233.69688415527344,320.16802978515625
677,0.3819785714149475,0.43089205026626587,0.2508777379989624,0.13967151939868927,234.00271606445312,319.9189453125
676,0.37954938411712646,0.4296737313270569,0.249553844332695,0.13921049237251282,234.30880737304688,320.0268249511719
675,0.37651994824409485,0.4281136691570282,0.24794670939445496,0.13858620822429657,234.61520385742188,320.2483825683594
674,0.37240564823150635,0.426098108291626,0.245732381939888,0.1376759260892868,234.92184448242188,320.4875183105469
673,0.36773204803466797,0.42392247915267944,0.2431686520576477,0.13662202656269073,235.228759765625,320.5846252441406
672,0.36331838369369507,0.4220520853996277,0.24058957397937775,0.13563916087150574,235.535888671875,320.32781982421875
671,0.3593195080757141,0.4204215407371521,0.23809923231601715,0.13475336134433746,235.8431396484375,319.9497375488281
670,0.3554564416408539,0.4187621474266052,0.2355733960866928,0.13387559354305267,236.1505584716797,319.8743591308594
669,0.35144490003585815,0.41688844561576843,0.23299267888069153,0.13294057548046112,236.45819091796875,320.0316162109375
668,0.34676969051361084,0.41471418738365173,0.2302212417125702,0.1318497210741043,236.7659912109375,320.0908508300781
667,0.34152504801750183,0.41236555576324463,0.2273593544960022,0.13064555823802948,237.07403564453125,320.02227783203125
666,0.33645346760749817,0.4101479947566986,0.22466617822647095,0.12950235605239868,237.38235473632812,319.9619445800781
665,0.33218103647232056,0.40837380290031433,0.22232738137245178,0.1285703331232071,237.6908721923828,320.00311279296875
664,0.32851019501686096,0.40686726570129395,0.220239520072937,0.12778626382350922,237.9995880126953,320.0660400390625
663,0.32460612058639526,0.40525537729263306,0.2178264856338501,0.12691189348697662,238.3084259033203,319.9639892578125
662,0.32011377811431885,0.40335813164711,0.21490861475467682,0.12585128843784332,238.61740112304688,319.7938537597656
661,0.3151775598526001,0.40117672085762024,0.21179233491420746,0.1246645599603653,238.92654418945312,319.8524169921875
660,0.31017813086509705,0.3989398777484894,0.20879466831684113,0.12347579747438431,239.23585510253906,320.09954833984375
659,0.3060277998447418,0.3970821499824524,0.20650067925453186,0.1225442886352539,239.54542541503906,320.21136474609375
658,0.30281364917755127,0.39568427205085754,0.20478057861328125,0.1218755692243576,239.85516357421875,320.1627197265625
657,0.2996714413166046,0.3942958414554596,0.20306247472763062,0.12121666967868805,240.1650848388672,320.15740966796875
656,0.2955061197280884,0.39242252707481384,0.20070666074752808,0.12026800215244293,240.47512817382812,320.0896301269531
655,0.29079821705818176,0.3902742564678192,0.1981339454650879,0.11917871981859207,240.78524780273438,319.767822265625
654,0.28597816824913025,0.38813185691833496,0.19548910856246948,0.11806371808052063,241.09552001953125,319.2952880859375
653,0.28091758489608765,0.38598209619522095,0.19262249767780304,0.11688360571861267,241.40597534179688,318.9784851074219
652,0.27605509757995605,0.3839041292667389,0.18987396359443665,0.11575374007225037,241.7165985107422,319.00775146484375
651,0.272199809551239,0.38215357065200806,0.18769390881061554,0.11487807333469391,242.02740478515625,319.3127746582031
650,0.2688269317150116,0.3805459141731262,0.185721755027771,0.11411258578300476,242.33839416503906,319.6033020019531
649,0.26458215713500977,0.37854257225990295,0.18318286538124084,0.1130974292755127,242.6495361328125,319.6835632324219
648,0.2596952021121979,0.3763309717178345,0.18027454614639282,0.11191583424806595,242.9607696533203,319.6217346191406
647,0.254913866519928,0.37423938512802124,0.17752835154533386,0.11078554391860962,243.2720947265625,319.5152893066406
646,0.25043660402297974,0.3723638653755188,0.17496827244758606,0.10974946618080139,243.58358764648438,319.35650634765625
645,0.24654898047447205,0.37072432041168213,0.17287059128284454,0.10888674855232239,243.89512634277344,319.26025390625
644,0.2429676353931427,0.36909911036491394,0.17102274298667908,0.10809963941574097,244.20680236816406,319.28887939453125
643,0.23915338516235352,0.3672129511833191,0.169004887342453,0.10721977055072784,244.5186309814453,319.30255126953125
642,0.23464453220367432,0.36497652530670166,0.1665639728307724,0.10613848268985748,244.8305206298828,319.2920837402344
641,0.22963160276412964,0.36257392168045044,0.1638566255569458,0.10492856800556183,245.14254760742188,319.366943359375
640,0.22456718981266022,0.36026957631111145,0.16114911437034607,0.10372404754161835,245.4547882080078,319.4889831542969
639,0.22025009989738464,0.3583931028842926,0.15874268114566803,0.10271824151277542,245.76708984375,319.63616943359375
638,0.2172328233718872,0.3570198714733124,0.1569739580154419,0.10204166173934937,246.07955932617188,319.88153076171875
637,0.21482259035110474,0.35580626130104065,0.1555519849061966,0.10151459276676178,246.39212036132812,320.049072265625
636,0.21133261919021606,0.3540160059928894,0.153695747256279,0.1007019653916359,246.7047576904297,319.88555908203125
635,0.20669835805892944,0.3516499400138855,0.15129666030406952,0.09957930445671082,247.01739501953125,319.5517883300781
634,0.2020128071308136,0.3492185175418854,0.14886578917503357,0.0984339788556099,247.3301239013672,319.514892578125
633,0.19823354482650757,0.34718528389930725,0.1469518542289734,0.09753558039665222,247.64292907714844,319.7777404785156
632,0.19519968330860138,0.345669686794281,0.14533115923404694,0.09684901684522629,247.95582580566406,319.8302917480469
631,0.19187939167022705,0.3441637456417084,0.14340424537658691,0.09608127176761627,248.26873779296875,319.5017395019531
630,0.18800503015518188,0.3424098491668701,0.1411462128162384,0.09515666961669922,248.5816650390625,319.2438659667969
629,0.18436793982982635,0.3406365215778351,0.13922810554504395,0.09430776536464691,248.89474487304688,319.3490905761719
628,0.18142637610435486,0.339164137840271,0.13783352077007294,0.09366727620363235,249.2079315185547,319.5384521484375
627,0.1785716712474823,0.33771467208862305,0.13657675683498383,0.09306050837039948,249.52122497558594,319.5683898925781
626,0.17531567811965942,0.3360593616962433,0.13503701984882355,0.09232944250106812,249.83457946777344,319.57073974609375
625,0.17207638919353485,0.33437708020210266,0.13338865339756012,0.0915788859128952,250.14804077148438,319.62860107421875
624,0.1687304675579071,0.332700252532959,0.13147121667861938,0.0907740667462349,250.4614715576172,319.6241760253906
623,0.16453085839748383,0.3306417763233185,0.12904374301433563,0.08972697705030441,250.77490234375,319.50885009765625
622,0.15962673723697662,0.3281804025173187,0.12644372880458832,0.0885033905506134,251.08836364746094,319.4757995605469
621,0.15584279596805573,0.32619795203208923,0.12465603649616241,0.08761241286993027,251.40191650390625,319.638427734375
620,0.1533026397228241,0.3248354196548462,0.1235717386007309,0.0870751291513443,251.71554565429688,319.77215576171875
619,0.15071533620357513,0.32352641224861145,0.12233513593673706,0.08651603013277054,252.02920532226562,319.6021423339844
618,0.14692270755767822,0.3216942250728607,0.12034854292869568,0.08561258018016815,252.34286499023438,319.2178649902344
617,0.14201977849006653,0.3192475736141205,0.11777695268392563,0.08438698202371597,252.65647888183594,319.03912353515625
616,0.13747510313987732,0.3168577551841736,0.11534322053194046,0.08323335647583008,252.97012329101562,319.2310485839844
615,0.1344316154718399,0.31512168049812317,0.11370136588811874,0.08248479664325714,253.28384399414062,319.5228271484375
614,0.13269685208797455,0.3140306770801544,0.11287980526685715,0.08212151378393173,253.59754943847656,319.7176208496094
613,0.13109637796878815,0.3129883110523224,0.11227574199438095,0.08181500434875488,253.9113006591797,319.7548522949219
612,0.12884768843650818,0.31166744232177734,0.11130673438310623,0.08132869005203247,254.22506713867188,319.6138000488281
611,0.12608639895915985,0.31021979451179504,0.10995137691497803,0.08069902658462524,254.538818359375,319.453369140625
610,0.12297140806913376,0.3086629807949066,0.10834189504384995,0.07996843755245209,254.85255432128906,319.3592529296875
609,0.12008076161146164,0.30719101428985596,0.10685140639543533,0.07929575443267822,255.166259765625,319.2164611816406
608,0.11803790181875229,0.3060652017593384,0.10580792278051376,0.07884921878576279,255.47996520996094,319.0700988769531
607,0.1163971945643425,0.3051033616065979,0.10499437153339386,0.07851245999336243,255.79364013671875,319.1593322753906
606,0.11407937109470367,0.3038041889667511,0.10383321344852448,0.0779850110411644,256.10736083984375,319.4621887207031
605,0.11102466285228729,0.30214300751686096,0.10229040682315826,0.07724994421005249,256.4211120605469,319.64752197265625
604,0.10767287015914917,0.30034542083740234,0.10063052177429199,0.07643751800060272,256.73480224609375,319.6787109375
603,0.10479871183633804,0.29880490899086,0.0992613434791565,0.07576818764209747,257.04852294921875,319.7086181640625
602,0.10255558788776398,0.29757845401763916,0.09832213819026947,0.07529199868440628,257.3622741699219,319.6882629394531
601,0.10090024769306183,0.29659298062324524,0.09778718650341034,0.07498852908611298,257.676025390625,319.6051025390625
600,0.09928569942712784,0.2955479621887207,0.09723547846078873,0.07467719912528992,257.9897766113281,319.6733093261719
599,0.09689482301473618,0.29403191804885864,0.0961621105670929,0.0741131603717804,258.3034362792969,319.8461608886719
598,0.0939650908112526,0.29231277108192444,0.09470289200544357,0.07338892668485641,258.6170654296875,319.8097229003906
597,0.09115032106637955,0.29073667526245117,0.09329977631568909,0.0727091133594513,258.93060302734375,319.619384765625
596,0.08907253295183182,0.2895529270172119,0.09228348731994629,0.07224171608686447,259.2440490722656,319.6949462890625
595,0.08754681795835495,0.2886241376399994,0.09160196036100388,0.0719345435500145,259.5575256347656,320.1293029785156
594,0.0863124206662178,0.2878747880458832,0.09106263518333435,0.07171349227428436,259.8710021972656,320.5274353027344
593,0.08475665748119354,0.2870159149169922,0.09030724316835403,0.07140082120895386,260.18450927734375,320.5777587890625
592,0.08258334547281265,0.2858031988143921,0.08923220634460449,0.07090453803539276,260.4979248046875,320.4446105957031
591,0.0798056349158287,0.28426307439804077,0.08783017843961716,0.07022887468338013,260.81121826171875,320.4244384765625
590,0.07697490602731705,0.2827046811580658,0.08640678226947784,0.06953921169042587,261.1244201660156,320.45037841796875
589,0.0746905505657196,0.28144586086273193,0.08527994900941849,0.06901059299707413,261.4375,320.29876708984375
588,0.0730675458908081,0.2804938852787018,0.08444971591234207,0.06865812838077545,261.7505187988281,320.1153259277344
587,0.07169090956449509,0.27961963415145874,0.0837310254573822,0.06836506724357605,262.0634460449219,320.15997314453125
586,0.07013373076915741,0.2786659598350525,0.08296112716197968,0.06802849471569061,262.3763427734375,320.290771484375
585,0.06855501979589462,0.2777644395828247,0.0821959525346756,0.06769807636737823,262.6891174316406,320.2469177246094
584,0.06693542748689651,0.27686482667922974,0.08146724849939346,0.06736855208873749,263.0018310546875,320.14056396484375
583,0.0651489868760109,0.2758063077926636,0.08074820041656494,0.06699403375387192,263.31451416015625,320.2025451660156
582,0.06323213130235672,0.2746044099330902,0.08004318177700043,0.06658201664686203,263.6270751953125,320.3927917480469
581,0.061512649059295654,0.2734803557395935,0.079414002597332,0.06621792912483215,263.93963623046875,320.6477966308594
580,0.06011306494474411,0.2724912762641907,0.07889048010110855,0.06593062728643417,264.2520751953125,320.9681091308594
579,0.058980461210012436,0.27170440554618835,0.07840906083583832,0.06571471691131592,264.5644836425781,321.1285400390625
578,0.057938940823078156,0.27110353112220764,0.07785587012767792,0.0655280351638794,264.8767395019531,320.92449951171875
577,0.057190459221601486,0.270767480134964,0.07738667726516724,0.06543362885713577,265.1888122558594,320.6820373535156
576,0.056514058262109756,0.2704724073410034,0.0769989937543869,0.06536795198917389,265.50079345703125,320.7138977050781
575,0.05526489019393921,0.269779771566391,0.07643955945968628,0.06513939797878265,265.8126525878906,320.7418518066406
574,0.05327771604061127,0.26855558156967163,0.07568875700235367,0.06470252573490143,266.12445068359375,320.48565673828125
573,0.05126592516899109,0.26726076006889343,0.07497979700565338,0.06425712257623672,266.4361267089844,320.2082824707031
572,0.049742355942726135,0.2662615180015564,0.07447949051856995,0.06395304203033447,266.74774169921875,320.1959228515625
571,0.048920728266239166,0.2657088339328766,0.07421069592237473,0.06384481489658356,267.05926513671875,320.29962158203125
570,0.04828780144453049,0.2652750313282013,0.07401267439126968,0.06379036605358124,267.37060546875,320.30511474609375
569,0.04734646901488304,0.26467785239219666,0.07358451187610626,0.0636327862739563,267.68182373046875,320.19866943359375
568,0.04601570963859558,0.2638820707798004,0.07291578501462936,0.06335468590259552,267.9928894042969,320.0785217285156
567,0.044540926814079285,0.2630093991756439,0.07219759374856949,0.06303774565458298,268.3038024902344,320.1109924316406
566,0.043557748198509216,0.26237359642982483,0.07180164754390717,0.06287276744842529,268.6146545410156,320.37652587890625
565,0.04321745038032532,0.26207616925239563,0.07176239788532257,0.0629008486866951,268.9254150390625,320.7168884277344
564,0.043092429637908936,0.26194682717323303,0.07180042564868927,0.06299584358930588,269.23602294921875,320.9214172363281
563,0.04240592569112778,0.26157084107398987,0.07148594409227371,0.06292293965816498,269.54644775390625,320.9063415527344
562,0.04094669967889786,0.2607414126396179,0.07075043767690659,0.06260979920625687,269.85675048828125,320.7108459472656
561,0.03909106180071831,0.25955820083618164,0.06985297799110413,0.06216102093458176,270.16693115234375,320.46697998046875
560,0.037329331040382385,0.25843921303749084,0.0690561830997467,0.06175083667039871,270.47698974609375,320.2829284667969
559,0.035985272377729416,0.25766170024871826,0.0685003399848938,0.06148916855454445,270.786865234375,320.12982177734375
558,0.03508652001619339,0.25717294216156006,0.06818545609712601,0.061370253562927246,271.0965881347656,320.0032958984375
557,0.03455917537212372,0.25683706998825073,0.06804634630680084,0.061350636184215546,271.40618896484375,319.9950866699219
556,0.034085553139448166,0.2565016746520996,0.0679120272397995,0.06133776158094406,271.7155456542969,320.0790100097656
555,0.03311612084507942,0.2558954954147339,0.06752021610736847,0.06117570400238037,272.0248107910156,320.1094970703125
554,0.03173930570483208,0.2550177276134491,0.06693331152200699,0.06088489294052124,272.3338623046875,320.1437683105469
553,0.03059057518839836,0.2542731463909149,0.06643745303153992,0.06065875291824341,272.6427917480469,320.23736572265625
552,0.030052248388528824,0.2539139986038208,0.06621229648590088,0.06061697006225586,272.9515686035156,320.239501953125
551,0.029832810163497925,0.25376424193382263,0.06610947847366333,0.06066961586475372,273.2602233886719,320.14923095703125
550,0.02962757647037506,0.2536167800426483,0.06601564586162567,0.06072574853897095,273.5686950683594,320.2010498046875
549,0.02903631143271923,0.25327202677726746,0.06571058183908463,0.06066572666168213,273.87701416015625,320.4561767578125
548,0.02787104994058609,0.25258898735046387,0.06512164324522018,0.06043010205030441,274.1851501464844,320.6791076660156
547,0.026328841224312782,0.25164392590522766,0.06445927172899246,0.060091931372880936,274.49310302734375,320.6749572753906
546,0.025016997009515762,0.25081539154052734,0.06400877982378006,0.059837836772203445,274.80084228515625,320.5224304199219
545,0.024220623075962067,0.2503403425216675,0.0637415274977684,0.059737060219049454,275.1083679199219,320.3943786621094
544,0.02374761551618576,0.25008589029312134,0.063503198325634,0.05971667170524597,275.4156494140625,320.379638671875
543,0.02318526804447174,0.24971507489681244,0.06321419775485992,0.05965588241815567,275.7227783203125,320.44091796875
542,0.022312834858894348,0.24907056987285614,0.06287969648838043,0.059502728283405304,276.0297546386719,320.4811096191406
541,0.021174287423491478,0.24821968376636505,0.06250062584877014,0.05927429348230362,276.3366394042969,320.53387451171875
540,0.020061658695340157,0.2473887950181961,0.06216389313340187,0.05905959755182266,276.64337158203125,320.6714172363281
539,0.019056256860494614,0.24665535986423492,0.06187224015593529,0.058882229030132294,276.9498596191406,320.79644775390625
538,0.018188750371336937,0.2460726946592331,0.06157306581735611,0.05874573811888695,277.2561340332031,320.7441101074219
537,0.017530687153339386,0.24569924175739288,0.061228491365909576,0.05866170674562454,277.56219482421875,320.6112365722656
536,0.01691165193915367,0.24539199471473694,0.06083405017852783,0.05858457833528519,277.8679504394531,320.5757141113281
535,0.016360606998205185,0.24511313438415527,0.06051024794578552,0.05853281915187836,278.1734619140625,320.5845947265625
534,0.015952471643686295,0.24488326907157898,0.06035375967621803,0.0585363507270813,278.478759765625,320.4997863769531
533,0.015763599425554276,0.2447206974029541,0.0603189542889595,0.058598391711711884,278.7839050292969,320.4588928222656
532,0.015624269843101501,0.2445378303527832,0.06031409651041031,0.05866743251681328,279.0888366699219,320.6005859375
531,0.01522022858262062,0.24419936537742615,0.0601976215839386,0.058658163994550705,279.3935241699219,320.70318603515625
530,0.014501640573143959,0.24370233714580536,0.05993376672267914,0.058557868003845215,279.6980285644531,320.5438232421875
529,0.013479386456310749,0.24299205839633942,0.05952431261539459,0.05835755541920662,280.0022888183594,320.31475830078125
528,0.012357973493635654,0.24221494793891907,0.05904632434248924,0.05812074989080429,280.306396484375,320.30181884765625
527,0.011325955390930176,0.2415464073419571,0.05859922990202904,0.05791917443275452,280.61029052734375,320.4664306640625
526,0.010687085799872875,0.2411460131406784,0.05831564590334892,0.057840269058942795,280.9139709472656,320.63690185546875
525,0.010415004566311836,0.24093417823314667,0.058177486062049866,0.057863011956214905,281.21746826171875,320.77716064453125
524,0.010319928638637066,0.24085067212581635,0.058066148310899734,0.057933658361434937,281.5206604003906,320.956298828125
523,0.009937839582562447,0.2406633496284485,0.057783760130405426,0.05792175233364105,281.82366943359375,321.1588134765625
522,0.0092385308817029,0.24032196402549744,0.057397402822971344,0.057827189564704895,282.1264343261719,321.2251281738281
521,0.008614318445324898,0.23997513949871063,0.05711944401264191,0.057759854942560196,282.4289245605469,321.13525390625
520,0.008143628016114235,0.23968340456485748,0.05696839839220047,0.057743169367313385,282.7311706542969,321.0616149902344
519,0.007641439326107502,0.2393493503332138,0.05680156126618385,0.05771186947822571,283.033203125,321.0721130371094
518,0.0069044725969433784,0.23885281383991241,0.056530341506004333,0.057604629546403885,283.33502197265625,320.9693298339844
517,0.006081591360270977,0.23830948770046234,0.05622141808271408,0.0574718676507473,283.63653564453125,320.70849609375
516,0.005260336212813854,0.23783141374588013,0.05587140470743179,0.05734359472990036,283.93780517578125,320.5885009765625
515,0.0045203473418951035,0.23742274940013885,0.05549773573875427,0.05723223835229874,284.2388000488281,320.7273254394531
514,0.003816373646259308,0.23696835339069366,0.05517800897359848,0.057125844061374664,284.5395812988281,320.90869140625
513,0.0032959841191768646,0.2365817129611969,0.055013466626405716,0.05708135664463043,284.8401184082031,320.9626770019531
512,0.002963736653327942,0.23629343509674072,0.054951559752225876,0.057095106691122055,285.1403503417969,320.92974853515625
511,0.002776937559247017,0.23610590398311615,0.05488542467355728,0.05714245140552521,285.4403381347656,320.8669128417969
510,0.0025213677436113358,0.23588961362838745,0.05473450571298599,0.05716042220592499,285.7400207519531,320.8043518066406
509,0.0020859576761722565,0.23557764291763306,0.054499927908182144,0.057124678045511246,286.03948974609375,320.74761962890625
508,0.0017320048063993454,0.23531630635261536,0.054380930960178375,0.0571296401321888,286.3386535644531,320.6587829589844
507,0.0016334755346179008,0.23522749543190002,0.05441199243068695,0.057223908603191376,286.63763427734375,320.6178894042969
506,0.0017087319865822792,0.23528756201267242,0.054510802030563354,0.05737853795289993,286.9362487792969,320.80401611328125
505,0.0016053533181548119,0.2352093607187271,0.05455882102251053,0.057477813214063644,287.234619140625,321.0581359863281
504,0.0011406093835830688,0.2348298877477646,0.05450877547264099,0.05746149271726608,287.5326843261719,321.0171203613281
503,0.00048663467168807983,0.23432230949401855,0.054368920624256134,0.05738268047571182,287.8304748535156,320.756591796875
502,-0.00027441978454589844,0.23378287255764008,0.054121002554893494,0.05726500600576401,288.1280517578125,320.637939453125
501,-0.0009497851133346558,0.23330704867839813,0.05385259538888931,0.05716419592499733,288.42535400390625,320.7158203125
500,-0.0014879796653985977,0.2329813688993454,0.05359720066189766,0.057109393179416656,288.7224426269531,320.81231689453125
499,-0.0018873866647481918,0.232786163687706,0.05334477499127388,0.05709492415189743,289.0191345214844,320.8406066894531
498,-0.0022608432918787003,0.23255610466003418,0.053170960396528244,0.057091619819402695,289.3155517578125,320.85028076171875
497,-0.0025823162868618965,0.23225924372673035,0.05309237912297249,0.05709902197122574,289.6116943359375,320.8968505859375
496,-0.002962741069495678,0.23192362487316132,0.052987486124038696,0.05708729848265648,289.9075622558594,320.9578552246094
495,-0.003324246034026146,0.2316303849220276,0.05283085256814957,0.05707535892724991,290.2030944824219,320.9659118652344
494,-0.003712346777319908,0.23134258389472961,0.052653972059488297,0.05705758184194565,290.4984130859375,320.9095764160156
493,-0.0042577097192406654,0.23094414174556732,0.052483975887298584,0.057003043591976166,290.7934265136719,320.9297790527344
492,-0.0050068199634552,0.23040953278541565,0.05226258188486099,0.05689012259244919,291.08819580078125,321.0374755859375
491,-0.0056340862065553665,0.23001869022846222,0.052054062485694885,0.05682073533535004,291.3826599121094,321.0428466796875
490,-0.005899383686482906,0.22994312644004822,0.05191515386104584,0.05686507001519203,291.6767883300781,320.9242248535156
489,-0.006056111305952072,0.2299816757440567,0.05172155052423477,0.056932102888822556,291.970458984375,320.9034423828125
488,-0.006501728668808937,0.22978855669498444,0.05141386017203331,0.056900106370449066,292.26385498046875,320.99920654296875
487,-0.007216865196824074,0.22934561967849731,0.05105968564748764,0.0567808672785759,292.5569152832031,320.9465637207031
486,-0.007949234917759895,0.22880467772483826,0.050819747149944305,0.05666293576359749,292.8497314453125,320.73590087890625
485,-0.008542213588953018,0.2282874584197998,0.0506749264895916,0.05658265948295593,293.14227294921875,320.6524963378906
484,-0.008877616375684738,0.22795607149600983,0.050613321363925934,0.056582532823085785,293.43463134765625,320.81817626953125
483,-0.009047679603099823,0.22780902683734894,0.05056051164865494,0.05663811415433884,293.7266540527344,321.03228759765625
482,-0.009240064769983292,0.2277269810438156,0.05043964087963104,0.05669081211090088,294.0182800292969,321.1453552246094
481,-0.009595965966582298,0.22757604718208313,0.05018975958228111,0.0566866360604763,294.30950927734375,321.2234191894531
